,hadron,1D_dependence,z,QQ,sbar,ubar,dbar,d,u,s
100,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
101,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
102,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
103,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
104,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
105,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
106,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
107,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
108,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
109,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
110,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
111,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
112,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
113,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
114,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
115,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
116,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
117,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
118,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
119,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
120,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
121,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
122,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
123,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
124,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
125,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
126,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
127,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
128,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
129,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
130,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
131,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
132,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
133,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
134,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
135,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
136,pi-,x,0.3511111111111111,6.336666666666667,0.1890632519580752,0.31452812160319865,0.16511284164599077,0.31586696453053104,0.16507215372431275,0.1890632519580752
